CodCliente,Departamento,Municipio,Credito,Venta,Venta_Credito,Venta_Contado,Veces_Compra,SKUE,Desc,CATE,Veces_Compra_Desc,Veces_Compra_Cred,Veces_Compra_Cont, TicketProm ,%_Desc,%_Compra_Desc
431062,Madriz,PALACAGUINA,No,336.34,0,336.34,9,21,0,10,0,0,9,37.37,0.00%,0.00%
426089,Managua,TICUANTEPE,No,336.25,0,336.25,11,22,0.48,10,2,0,11,30.57,0.14%,18.18%
442683,Rivas,TOLA,No,336.11,0,336.11,10,21,0,7,0,0,10,33.61,0.00%,0.00%
436620,Chontales,SANTO TOMAS,No,336.1,0,336.1,7,17,0.2,9,1,0,7,48.01,0.06%,14.29%
403883,Managua,MANAGUA,No,336.03,0,336.03,12,24,0,9,0,0,12,28,0.00%,0.00%
437105,Managua,MANAGUA,No,335.82,0,335.82,12,22,0.32,10,2,0,12,27.99,0.10%,16.67%
406480,Managua,MANAGUA,No,335.73,0,335.73,7,41,0,10,0,0,7,47.96,0.00%,0.00%
439116,Managua,MANAGUA,No,335.66,0,335.66,11,8,0,7,0,0,11,30.51,0.00%,0.00%
425901,Managua,MANAGUA,No,335.54,0,335.54,11,14,0,5,0,0,11,30.5,0.00%,0.00%
438889,Chontales,SANTO DOMINGO,No,335.54,0,335.54,9,12,0,7,0,0,9,37.28,0.00%,0.00%
435289,Carazo,DIRIAMBA,No,335.37,0,335.37,10,8,0,3,0,0,10,33.54,0.00%,0.00%
444383,Managua,MANAGUA,No,335.31,0,335.31,8,17,0,9,0,0,8,41.91,0.00%,0.00%
422090,Matagalpa,CIUDAD DARIO,No,335.26,0,335.26,9,32,0,9,0,0,9,37.25,0.00%,0.00%
418653,Managua,TIPITAPA,No,335.25,0,335.25,9,26,0.89,8,2,0,9,37.25,0.27%,22.22%
440248,Estelí,ESTELI,No,335.02,0,335.02,5,12,0.2,7,1,0,5,67,0.06%,20.00%
402778,Managua,MANAGUA,No,334.96,0,334.96,12,23,0.36,10,1,0,12,27.91,0.11%,8.33%
433403,León,NAGAROTE,No,334.9,0,334.9,6,25,0.13,11,1,0,6,55.82,0.04%,16.67%
430495,Matagalpa,MATAGALPA,No,334.71,0,334.71,8,15,0,8,0,0,8,41.84,0.00%,0.00%
441094,León,NAGAROTE,No,334.71,0,334.71,10,14,0.44,7,1,0,10,33.47,0.13%,10.00%
440777,Managua,MANAGUA,No,334.64,0,334.64,13,24,0.05,7,1,0,13,25.74,0.01%,7.69%
424659,Nueva Segovia,OCOTAL,No,334.52,0,334.52,13,14,0,7,0,0,13,25.73,0.00%,0.00%
444358,Managua,MANAGUA,No,334.47,0,334.47,10,17,0.07,9,1,0,10,33.45,0.02%,10.00%
439866,Managua,MANAGUA,No,334.45,0,334.45,8,19,0,9,0,0,8,41.81,0.00%,0.00%
442764,Managua,MANAGUA,No,334.25,0,334.25,11,25,0.93,8,1,0,11,30.39,0.28%,9.09%
444114,Managua,MANAGUA,No,334.17,0,334.17,12,16,0,6,0,0,12,27.85,0.00%,0.00%
402954,Managua,MANAGUA,No,334.14,0,334.14,10,19,0.65,9,1,0,10,33.41,0.19%,10.00%
440155,León,LEON,No,334.13,0,334.13,10,30,0.7,10,1,0,10,33.41,0.21%,10.00%
415025,Rivas,SAN JUAN DEL SUR,No,334.12,0,334.12,13,17,0,8,0,0,13,25.7,0.00%,0.00%
409847,Managua,MANAGUA,No,334.08,0,334.08,13,22,0.25,10,2,0,13,25.7,0.07%,15.38%
401523,Managua,MANAGUA,No,334.07,0,334.07,12,28,0.05,12,1,0,12,27.84,0.01%,8.33%
431471,Nueva Segovia,JALAPA,No,334.03,0,334.03,10,23,0.36,10,1,0,10,33.4,0.11%,10.00%
438665,Madriz,SOMOTO,No,334.03,0,334.03,12,36,0.2,14,1,0,12,27.84,0.06%,8.33%
418739,Masaya,MASAYA,Si,334.02,334.02,0,11,2,0,1,0,11,0,30.37,0.00%,0.00%
419597,Managua,MANAGUA,No,333.72,0,333.72,13,32,2.49,13,5,0,13,25.67,0.75%,38.46%
409446,León,EL SAUCE,No,333.66,0,333.66,7,19,0.25,8,2,0,7,47.67,0.07%,28.57%
405850,Managua,MANAGUA,No,333.64,0,333.64,10,26,0,9,0,0,10,33.36,0.00%,0.00%
400279,Managua,VILLA EL CARMEN,No,333.56,0,333.56,13,31,0.36,12,2,0,13,25.66,0.11%,15.38%
426117,Managua,SAN RAFAEL DEL SUR,No,333.53,0,333.53,13,26,0.4,10,1,0,13,25.66,0.12%,7.69%
442969,Managua,CIUDAD SANDINO,No,333.46,0,333.46,13,21,0.4,9,2,0,13,25.65,0.12%,15.38%
449773,Rivas,RIVAS,No,333.41,0,333.41,6,29,0.2,12,1,0,6,55.57,0.06%,16.67%
407335,Jinotega,JINOTEGA,No,333.3,0,333.3,9,20,0.16,6,1,0,9,37.03,0.05%,11.11%
416082,León,LEON,No,333.14,0,333.14,9,16,0.08,5,1,0,9,37.02,0.02%,11.11%
432956,Managua,MANAGUA,No,333.13,0,333.13,13,28,0.1,11,1,0,13,25.63,0.03%,7.69%
408834,Managua,MANAGUA,No,332.71,0,332.71,13,28,0.22,11,2,0,13,25.59,0.07%,15.38%
419764,Granada,GRANADA,No,332.7,0,332.7,8,17,0,9,0,0,8,41.59,0.00%,0.00%
413817,Managua,MANAGUA,No,332.66,0,332.66,12,24,0.1,10,1,0,12,27.72,0.03%,8.33%
444274,Rivas,SAN JUAN DEL SUR,No,332.61,0,332.61,12,9,0,5,0,0,12,27.72,0.00%,0.00%
423972,Managua,MANAGUA,No,332.55,0,332.55,10,25,0.11,10,1,0,10,33.26,0.03%,10.00%
405855,Managua,MANAGUA,No,332.52,0,332.52,13,17,1.5,8,2,0,13,25.58,0.45%,15.38%
417037,Carazo,JINOTEPE,No,332.48,0,332.48,12,27,0.16,9,1,0,12,27.71,0.05%,8.33%
400236,Rivas,RIVAS,No,332.33,0,332.33,9,15,0.55,8,1,0,9,36.93,0.17%,11.11%
441005,Chinandega,VILLA NUEVA,No,332.32,0,332.32,13,35,0.47,11,3,0,13,25.56,0.14%,23.08%
402900,Rivas,BUENOS AIRES,No,332.21,0,332.21,12,20,0.3,8,1,0,12,27.68,0.09%,8.33%
439291,León,LARREYNAGA,No,332.19,0,332.19,13,10,0.15,6,1,0,13,25.55,0.05%,7.69%
416516,Managua,MANAGUA,No,332.11,0,332.11,10,35,1,14,1,0,10,33.21,0.30%,10.00%
404496,Chinandega,CHINANDEGA,No,332.09,0,332.09,13,13,0,7,0,0,13,25.55,0.00%,0.00%
449943,Chinandega,POSOLTEGA,No,332.04,0,332.04,12,29,0.82,11,2,0,12,27.67,0.25%,16.67%
440084,Chinandega,CHINANDEGA,No,332.03,0,332.03,11,30,0.59,9,1,0,11,30.18,0.18%,9.09%
441514,Managua,CIUDAD SANDINO,No,332,0,332,11,21,0.25,9,1,0,11,30.18,0.08%,9.09%
403647,Carazo,SANTA TERESA,No,331.78,0,331.78,3,14,0,7,0,0,3,110.59,0.00%,0.00%
402828,Granada,GRANADA,No,331.71,0,331.71,12,21,0,9,0,0,12,27.64,0.00%,0.00%
409036,Managua,TIPITAPA,No,331.59,0,331.59,10,15,1.09,7,1,0,10,33.16,0.33%,10.00%
443004,Matagalpa,MATAGALPA,No,331.45,0,331.45,10,28,0,9,0,0,10,33.15,0.00%,0.00%
407273,León,LEON,No,331.43,0,331.43,13,19,0,8,0,0,13,25.49,0.00%,0.00%
425255,Masaya,MASAYA,No,331.42,0,331.42,11,33,0.25,10,1,0,11,30.13,0.08%,9.09%
433474,Matagalpa,MATIGUAS,No,331.4,0,331.4,13,22,0.18,10,1,0,13,25.49,0.05%,7.69%
406335,Madriz,YALAGUINA,No,331.34,0,331.34,7,10,0,5,0,0,7,47.33,0.00%,0.00%
412811,Granada,GRANADA,No,331.3,0,331.3,13,20,0.1,11,1,0,13,25.48,0.03%,7.69%
405307,Nueva Segovia,JALAPA,No,331.17,0,331.17,8,40,0.3,8,1,0,8,41.4,0.09%,12.50%
407998,Managua,MANAGUA,No,331.14,0,331.14,11,14,0,9,0,0,11,30.1,0.00%,0.00%
402173,Managua,MANAGUA,No,331,0,331,11,24,0.4,10,1,0,11,30.09,0.12%,9.09%
406633,Masaya,MASAYA,No,330.64,0,330.64,7,18,0.56,6,1,0,7,47.23,0.17%,14.29%
435671,León,EL SAUCE,No,330.54,0,330.54,6,19,0.65,7,1,0,6,55.09,0.20%,16.67%
419260,Managua,MANAGUA,No,330.48,0,330.48,10,24,0,9,0,0,10,33.05,0.00%,0.00%
405884,Managua,MANAGUA,No,330.29,0,330.29,10,29,0.63,12,2,0,10,33.03,0.19%,20.00%
416581,Managua,MANAGUA,No,330.25,0,330.25,10,15,0,7,0,0,10,33.03,0.00%,0.00%
449627,Masaya,NIQUINOHOMO,No,330.01,0,330.01,8,36,0,9,0,0,8,41.25,0.00%,0.00%
413308,Managua,VILLA EL CARMEN,No,329.89,0,329.89,10,22,0.44,10,2,0,10,32.99,0.13%,20.00%
403020,Managua,MANAGUA,No,329.74,0,329.74,10,13,0,6,0,0,10,32.97,0.00%,0.00%
436355,Chinandega,CHINANDEGA,No,329.69,0,329.69,2,3,0,3,0,0,2,164.85,0.00%,0.00%
441479,Managua,MANAGUA,No,329.66,0,329.66,13,18,0,7,0,0,13,25.36,0.00%,0.00%
420870,León,LEON,No,329.64,0,329.64,11,17,0.25,11,1,0,11,29.97,0.08%,9.09%
437356,Chontales,SANTO TOMAS,No,329.55,0,329.55,5,15,0.4,8,2,0,5,65.91,0.12%,40.00%
411417,Masaya,LA CONCEPCION,No,329.43,0,329.43,11,31,0.25,10,1,0,11,29.95,0.08%,9.09%
404868,Jinotega,JINOTEGA,No,329.36,0,329.36,10,28,0.7,9,2,0,10,32.94,0.21%,20.00%
418883,Masaya,MASAYA,No,329.23,0,329.23,11,16,0.25,10,2,0,11,29.93,0.08%,18.18%
405948,Managua,MANAGUA,No,329.03,0,329.03,9,17,0,9,0,0,9,36.56,0.00%,0.00%
416053,Chinandega,POSOLTEGA,No,328.71,0,328.71,13,33,0.75,12,2,0,13,25.29,0.23%,15.38%
415045,Estelí,ESTELI,No,328.67,0,328.67,5,19,0,10,0,0,5,65.73,0.00%,0.00%
404008,Managua,MANAGUA,No,328.39,0,328.39,9,14,0,8,0,0,9,36.49,0.00%,0.00%
423205,Managua,TIPITAPA,No,328.05,0,328.05,13,19,0,8,0,0,13,25.23,0.00%,0.00%
431474,Nueva Segovia,JALAPA,No,328.03,0,328.03,12,7,0,4,0,0,12,27.34,0.00%,0.00%
442367,Managua,MANAGUA,No,327.89,0,327.89,13,41,0,10,0,0,13,25.22,0.00%,0.00%
442318,Masaya,MASAYA,No,327.71,0,327.71,9,19,0.93,7,1,0,9,36.41,0.28%,11.11%
421843,Managua,MANAGUA,No,327.69,0,327.69,8,17,0,9,0,0,8,40.96,0.00%,0.00%
442790,Managua,MANAGUA,No,327.63,0,327.63,10,13,0.15,8,1,0,10,32.76,0.05%,10.00%
400488,Managua,MANAGUA,No,327.18,0,327.18,11,30,0,10,0,0,11,29.74,0.00%,0.00%
401628,Chinandega,CHINANDEGA,No,327.17,0,327.17,9,12,0.07,5,1,0,9,36.35,0.02%,11.11%
403409,Managua,MANAGUA,No,327.12,0,327.12,10,20,0,11,0,0,10,32.71,0.00%,0.00%
401737,Masaya,NIQUINOHOMO,No,327.03,0,327.03,12,5,0,3,0,0,12,27.25,0.00%,0.00%
434701,Rivas,SAN JORGE,No,327.02,0,327.02,9,16,0,6,0,0,9,36.34,0.00%,0.00%
449807,Chontales,SAN PEDRO DE LOVAGO,No,326.84,0,326.84,4,26,0,8,0,0,4,81.71,0.00%,0.00%
443545,Masaya,MASAYA,No,326.77,0,326.77,11,35,1.24,10,2,0,11,29.71,0.38%,18.18%
426941,Managua,MANAGUA,No,326.7,0,326.7,12,22,0.43,8,1,0,12,27.23,0.13%,8.33%
449642,Managua,TIPITAPA,No,326.69,0,326.69,10,23,0.6,9,2,0,10,32.67,0.18%,20.00%
412814,Granada,GRANADA,No,326.63,0,326.63,11,22,0.15,9,1,0,11,29.69,0.05%,9.09%
443847,Jinotega,JINOTEGA,No,326.57,0,326.57,11,26,0,10,0,0,11,29.69,0.00%,0.00%
442101,Chinandega,POSOLTEGA,No,326.5,0,326.5,13,35,0.45,10,3,0,13,25.12,0.14%,23.08%
444412,Managua,MANAGUA,No,326.09,0,326.09,11,34,0,12,0,0,11,29.64,0.00%,0.00%
404982,Estelí,ESTELI,No,326.04,0,326.04,9,15,0,6,0,0,9,36.23,0.00%,0.00%
431478,Jinotega,JINOTEGA,No,325.97,0,325.97,10,21,0,10,0,0,10,32.6,0.00%,0.00%
443236,Matagalpa,MATAGALPA,No,325.91,0,325.91,10,19,0,8,0,0,10,32.59,0.00%,0.00%
401349,Managua,MANAGUA,No,325.79,0,325.79,11,42,0,13,0,0,11,29.62,0.00%,0.00%
418898,Managua,MANAGUA,No,325.78,0,325.78,12,21,0,11,0,0,12,27.15,0.00%,0.00%
411696,León,LEON,No,325.75,0,325.75,12,15,0,7,0,0,12,27.15,0.00%,0.00%
443062,Granada,GRANADA,No,325.73,0,325.73,13,15,0,7,0,0,13,25.06,0.00%,0.00%
422216,León,NAGAROTE,No,325.5,0,325.5,8,15,0,8,0,0,8,40.69,0.00%,0.00%
447480,Carazo,SAN MARCOS,No,325.5,0,325.5,10,23,0,10,0,0,10,32.55,0.00%,0.00%
442347,Managua,MANAGUA,No,325.47,0,325.47,10,17,0,7,0,0,10,32.55,0.00%,0.00%
442786,Managua,MANAGUA,No,325.45,0,325.45,11,13,0,4,0,0,11,29.59,0.00%,0.00%
442536,Chinandega,EL VIEJO,No,325.44,0,325.44,12,30,0.05,10,1,0,12,27.12,0.02%,8.33%
434921,Managua,MANAGUA,No,325.32,0,325.32,10,28,0.7,11,1,0,10,32.53,0.22%,10.00%
418984,León,LEON,No,325.29,0,325.29,11,17,0,9,0,0,11,29.57,0.00%,0.00%
418996,Chinandega,CHINANDEGA,No,325.02,0,325.02,13,26,0.15,11,1,0,13,25,0.05%,7.69%
442375,Chontales,JUIGALPA,No,324.92,0,324.92,7,24,0.44,8,1,0,7,46.42,0.14%,14.29%
433507,Matagalpa,MUY MUY,No,324.91,0,324.91,12,10,0,5,0,0,12,27.08,0.00%,0.00%
444184,Managua,MANAGUA,No,324.85,0,324.85,10,38,0,12,0,0,10,32.49,0.00%,0.00%
407178,Estelí,LA TRINIDAD,No,324.84,0,324.84,5,21,0,9,0,0,5,64.97,0.00%,0.00%
438940,Jinotega,SANTA MARIA DE PANTASMA,No,324.64,0,324.64,12,28,0.89,10,1,0,12,27.05,0.27%,8.33%
441394,Managua,MANAGUA,No,324.63,0,324.63,11,23,0,11,0,0,11,29.51,0.00%,0.00%
443683,Masaya,NINDIRI,No,324.56,0,324.56,6,27,0.15,10,1,0,6,54.09,0.05%,16.67%
417745,León,LEON,No,324.55,0,324.55,12,26,0.76,12,2,0,12,27.05,0.23%,16.67%
444638,Managua,MANAGUA,No,324.5,0,324.5,5,7,0,5,0,0,5,64.9,0.00%,0.00%
417060,Estelí,ESTELI,No,324.42,0,324.42,11,30,1.56,7,1,0,11,29.49,0.48%,9.09%
433067,Managua,EL CRUCERO,No,324.42,0,324.42,13,30,0.21,11,2,0,13,24.96,0.06%,15.38%
403167,Managua,MANAGUA,No,324.41,0,324.41,8,10,0,6,0,0,8,40.55,0.00%,0.00%
449784,Masaya,MASAYA,No,324.39,0,324.39,10,20,0.3,9,2,0,10,32.44,0.09%,20.00%
444092,Masaya,MASAYA,No,324.28,0,324.28,11,15,1.03,8,2,0,11,29.48,0.32%,18.18%
412897,Rivas,BUENOS AIRES,No,324.22,0,324.22,10,23,0.45,9,3,0,10,32.42,0.14%,30.00%
401667,Managua,MANAGUA,No,324.2,0,324.2,11,22,0.05,10,1,0,11,29.47,0.02%,9.09%
421045,Matagalpa,SAN ISIDRO,No,324.11,0,324.11,6,22,0,9,0,0,6,54.02,0.00%,0.00%
442355,Managua,MANAGUA,No,324.11,0,324.11,7,5,0,3,0,0,7,46.3,0.00%,0.00%
404109,Managua,MANAGUA,No,323.91,0,323.91,11,17,0.5,6,1,0,11,29.45,0.15%,9.09%
408385,Managua,MANAGUA,No,323.76,0,323.76,12,28,0,11,0,0,12,26.98,0.00%,0.00%
443657,Managua,SAN RAFAEL DEL SUR,No,323.73,0,323.73,13,5,0,4,0,0,13,24.9,0.00%,0.00%
403336,Managua,MANAGUA,No,323.66,0,323.66,12,30,0.07,11,1,0,12,26.97,0.02%,8.33%
443182,Nueva Segovia,JALAPA,No,323.62,0,323.62,10,12,0.66,5,1,0,10,32.36,0.20%,10.00%
438319,Managua,MANAGUA,No,323.6,0,323.6,12,26,0,11,0,0,12,26.97,0.00%,0.00%
404812,Madriz,SOMOTO,No,323.46,0,323.46,12,29,0.1,8,1,0,12,26.96,0.03%,8.33%
410128,Managua,MANAGUA,No,323.3,0,323.3,12,35,0,11,0,0,12,26.94,0.00%,0.00%
408304,Managua,MANAGUA,No,323.19,0,323.19,12,15,0,8,0,0,12,26.93,0.00%,0.00%
401681,Carazo,LA CONQUISTA,No,323.12,0,323.12,6,6,0,5,0,0,6,53.85,0.00%,0.00%
414043,Chinandega,CHINANDEGA,No,323.01,0,323.01,12,34,0.48,9,1,0,12,26.92,0.15%,8.33%
419269,Managua,MANAGUA,No,322.97,0,322.97,11,21,0,7,0,0,11,29.36,0.00%,0.00%
432533,Estelí,PUEBLO NUEVO,No,322.94,0,322.94,11,26,1.5,10,4,0,11,29.36,0.46%,36.36%
431049,Estelí,ESTELI,No,322.78,0,322.78,11,20,0.32,8,1,0,11,29.34,0.10%,9.09%
416409,Managua,EL CRUCERO,No,322.72,0,322.72,11,26,0,9,0,0,11,29.34,0.00%,0.00%
409712,Managua,MANAGUA,No,322.64,0,322.64,10,39,0.46,11,2,0,10,32.26,0.14%,20.00%
450018,Matagalpa,ESQUIPULAS,No,322.58,0,322.58,6,3,0,2,0,0,6,53.76,0.00%,0.00%
439113,Rivas,SAN JUAN DEL SUR,No,322.54,0,322.54,11,22,0,9,0,0,11,29.32,0.00%,0.00%
447757,Managua,TICUANTEPE,No,322.44,0,322.44,12,11,0.55,6,4,0,12,26.87,0.17%,33.33%
416517,Managua,MANAGUA,No,322.29,0,322.29,9,12,0,5,0,0,9,35.81,0.00%,0.00%
408046,Managua,MANAGUA,No,322.1,0,322.1,10,22,0,8,0,0,10,32.21,0.00%,0.00%
404095,Managua,MANAGUA,No,322.06,0,322.06,11,21,0.5,11,2,0,11,29.28,0.16%,18.18%
419845,Matagalpa,MATAGALPA,No,322.05,0,322.05,12,16,0,9,0,0,12,26.84,0.00%,0.00%
407987,Managua,MANAGUA,No,321.95,0,321.95,11,19,0,9,0,0,11,29.27,0.00%,0.00%
415905,Masaya,LA CONCEPCION,No,321.81,0,321.81,10,11,0,7,0,0,10,32.18,0.00%,0.00%
403355,Managua,MANAGUA,No,321.8,0,321.8,12,15,0.43,10,2,0,12,26.82,0.13%,16.67%
409013,Managua,MANAGUA,No,321.63,0,321.63,10,7,0,6,0,0,10,32.16,0.00%,0.00%
403631,Carazo,JINOTEPE,No,321.56,0,321.56,12,19,0,9,0,0,12,26.8,0.00%,0.00%
407045,Estelí,ESTELI,No,321.55,0,321.55,11,28,0,9,0,0,11,29.23,0.00%,0.00%
409985,Managua,MANAGUA,No,321.49,0,321.49,11,11,0,8,0,0,11,29.23,0.00%,0.00%
425442,Managua,MANAGUA,No,321.4,0,321.4,10,18,0,8,0,0,10,32.14,0.00%,0.00%
430852,Chinandega,SANTO TOMAS DEL NORTE,No,321.34,0,321.34,7,31,0.35,10,1,0,7,45.91,0.11%,14.29%
417570,Rivas,RIVAS,No,321.03,0,321.03,8,7,0,5,0,0,8,40.13,0.00%,0.00%
443286,Estelí,ESTELI,Si,321.01,321.01,0,1,6,0,1,0,1,0,321.01,0.00%,0.00%
449931,Nueva Segovia,JALAPA,No,321.01,0,321.01,4,8,0.68,2,1,0,4,80.25,0.21%,25.00%
435409,Nueva Segovia,JALAPA,No,320.88,0,320.88,5,4,0,3,0,0,5,64.18,0.00%,0.00%
407963,Managua,MANAGUA,No,320.85,0,320.85,9,26,0,9,0,0,9,35.65,0.00%,0.00%
420750,Managua,TIPITAPA,No,320.83,0,320.83,12,14,0,9,0,0,12,26.74,0.00%,0.00%
433216,León,LA PAZ CENTRO,No,320.74,0,320.74,11,20,0.72,8,3,0,11,29.16,0.22%,27.27%
415793,Managua,MANAGUA,No,320.59,0,320.59,12,33,0.3,10,1,0,12,26.72,0.09%,8.33%
439039,Rivas,SAN JUAN DEL SUR,No,320.52,0,320.52,10,20,0,8,0,0,10,32.05,0.00%,0.00%
404883,Matagalpa,SEBACO,No,320.38,0,320.38,11,36,0.17,11,1,0,11,29.13,0.05%,9.09%
447149,Chinandega,CHINANDEGA,No,320.37,0,320.37,13,12,0,8,0,0,13,24.64,0.00%,0.00%
414672,Granada,GRANADA,No,320.27,0,320.27,12,17,0.15,8,1,0,12,26.69,0.05%,8.33%
409967,Chinandega,CHICHIGALPA,No,320.23,0,320.23,12,26,2.33,8,1,0,12,26.69,0.73%,8.33%
424144,Estelí,CONDEGA,No,320.08,0,320.08,8,25,0.32,11,1,0,8,40.01,0.10%,12.50%
413191,Managua,MANAGUA,No,320.05,0,320.05,12,13,0.14,8,1,0,12,26.67,0.04%,8.33%
431439,Rivas,TOLA,No,320.05,0,320.05,7,5,0,4,0,0,7,45.72,0.00%,0.00%
444635,Managua,MANAGUA,No,320,0,320,11,2,0,1,0,0,11,29.09,0.00%,0.00%
430402,Managua,MANAGUA,No,319.96,0,319.96,8,23,0,9,0,0,8,40,0.00%,0.00%
442912,Managua,MANAGUA,No,319.82,0,319.82,11,21,0,10,0,0,11,29.07,0.00%,0.00%
405784,Managua,MANAGUA,No,319.72,0,319.72,11,11,0,6,0,0,11,29.07,0.00%,0.00%
413335,Managua,EL CRUCERO,No,319.63,0,319.63,11,10,0,6,0,0,11,29.06,0.00%,0.00%
440932,Chinandega,POSOLTEGA,No,319.56,0,319.56,10,19,0,9,0,0,10,31.96,0.00%,0.00%
411616,León,EL SAUCE,No,319.39,0,319.39,9,14,0.1,8,1,0,9,35.49,0.03%,11.11%
449811,Managua,MANAGUA,No,319.1,0,319.1,12,43,2.19,11,3,0,12,26.59,0.69%,25.00%
433750,Masaya,LA CONCEPCION,No,319.04,0,319.04,7,4,0,4,0,0,7,45.58,0.00%,0.00%
406311,Managua,MANAGUA,No,319.01,0,319.01,11,14,0,7,0,0,11,29,0.00%,0.00%
415004,Rivas,SAN JORGE,No,318.94,0,318.94,10,31,0.16,11,1,0,10,31.89,0.05%,10.00%
408129,Managua,MANAGUA,No,318.76,0,318.76,13,25,0.1,10,1,0,13,24.52,0.03%,7.69%
443546,Masaya,MASAYA,No,318.76,0,318.76,12,32,0.1,10,1,0,12,26.56,0.03%,8.33%
419901,Managua,MANAGUA,No,318.61,0,318.61,11,10,0,8,0,0,11,28.96,0.00%,0.00%
416427,Managua,MANAGUA,No,318.6,0,318.6,11,29,0.55,10,2,0,11,28.96,0.17%,18.18%
416922,Masaya,CATARINA,No,318.6,0,318.6,10,7,0,5,0,0,10,31.86,0.00%,0.00%
401654,Masaya,MASAYA,No,318.55,0,318.55,14,15,0.93,6,1,0,14,22.75,0.29%,7.14%
413826,Managua,MANAGUA,No,318.49,0,318.49,11,24,0,8,0,0,11,28.95,0.00%,0.00%
436176,Estelí,SAN JUAN DE LIMAY,No,318.35,0,318.35,11,27,0.1,9,1,0,11,28.94,0.03%,9.09%
408722,Managua,MANAGUA,No,318.27,0,318.27,12,17,0.14,9,1,0,12,26.52,0.04%,8.33%
445097,Estelí,PUEBLO NUEVO,No,318.23,0,318.23,13,18,0.65,7,2,0,13,24.48,0.20%,15.38%
431363,Granada,GRANADA,No,318.15,0,318.15,9,5,0,3,0,0,9,35.35,0.00%,0.00%
438951,Estelí,PUEBLO NUEVO,No,318.13,0,318.13,6,14,0,6,0,0,6,53.02,0.00%,0.00%
442401,Managua,SAN RAFAEL DEL SUR,No,318.09,0,318.09,11,13,0,7,0,0,11,28.92,0.00%,0.00%
416100,León,LEON,No,318.07,0,318.07,8,2,0,2,0,0,8,39.76,0.00%,0.00%
407660,Managua,MANAGUA,No,318.01,0,318.01,11,39,0.2,11,2,0,11,28.91,0.06%,18.18%
417114,Madriz,SOMOTO,No,317.79,0,317.79,13,24,0.79,10,2,0,13,24.45,0.25%,15.38%
423784,Managua,MANAGUA,No,317.74,0,317.74,11,35,0.4,11,2,0,11,28.89,0.13%,18.18%
404950,Madriz,PALACAGUINA,No,317.72,0,317.72,10,27,0.4,7,1,0,10,31.77,0.13%,10.00%
438132,Managua,MANAGUA,No,317.65,0,317.65,12,27,0.15,11,1,0,12,26.47,0.05%,8.33%
423066,Managua,MANAGUA,No,317.59,0,317.59,12,20,0,6,0,0,12,26.47,0.00%,0.00%
445956,León,EL SAUCE,No,317.47,0,317.47,9,12,0,8,0,0,9,35.27,0.00%,0.00%
435238,Carazo,SAN MARCOS,No,317.23,0,317.23,11,24,1.19,11,3,0,11,28.84,0.38%,27.27%
405708,Managua,MANAGUA,No,317.22,0,317.22,10,18,0.11,9,1,0,10,31.72,0.03%,10.00%
420906,León,LEON,No,317.15,0,317.15,12,14,0,7,0,0,12,26.43,0.00%,0.00%
445700,Granada,GRANADA,No,317.15,0,317.15,9,18,0,8,0,0,9,35.24,0.00%,0.00%
448975,Managua,MANAGUA,No,317.14,0,317.14,7,35,0.2,11,1,0,7,45.31,0.06%,14.29%
405231,Chinandega,EL REALEJO,No,317.12,0,317.12,6,9,0,5,0,0,6,52.85,0.00%,0.00%
405299,Madriz,PALACAGUINA,No,317.09,0,317.09,9,29,0,8,0,0,9,35.23,0.00%,0.00%
408784,Managua,MANAGUA,No,317.08,0,317.08,13,34,0,10,0,0,13,24.39,0.00%,0.00%
416074,León,LEON,No,317.05,0,317.05,10,43,0.39,10,3,0,10,31.71,0.12%,30.00%
431050,Estelí,ESTELI,No,316.94,0,316.94,11,18,0.16,6,1,0,11,28.81,0.05%,9.09%
406079,Estelí,PUEBLO NUEVO,No,316.88,0,316.88,13,37,0.4,10,1,0,13,24.38,0.13%,7.69%
438559,León,LARREYNAGA,No,316.88,0,316.88,13,16,0,7,0,0,13,24.38,0.00%,0.00%
404367,Managua,VILLA EL CARMEN,No,316.76,0,316.76,9,26,0,10,0,0,9,35.2,0.00%,0.00%
435189,Carazo,JINOTEPE,No,316.74,0,316.74,9,18,0,8,0,0,9,35.19,0.00%,0.00%
443026,Madriz,SAN LUCAS,No,316.74,0,316.74,8,17,0,6,0,0,8,39.59,0.00%,0.00%
401858,Chinandega,EL REALEJO,No,316.72,0,316.72,8,14,0,5,0,0,8,39.59,0.00%,0.00%
405195,Managua,CIUDAD SANDINO,No,316.72,0,316.72,13,21,0,9,0,0,13,24.36,0.00%,0.00%
444545,Managua,CIUDAD SANDINO,No,316.72,0,316.72,12,23,0.2,9,1,0,12,26.39,0.06%,8.33%
416474,Estelí,ESTELI,No,316.65,0,316.65,24,34,0.64,14,3,0,24,13.19,0.20%,12.50%
414970,Rivas,SAN JORGE,No,316.56,0,316.56,11,27,0,11,0,0,11,28.78,0.00%,0.00%
417295,Managua,MANAGUA,No,316.47,0,316.47,13,33,0,9,0,0,13,24.34,0.00%,0.00%
423694,Estelí,PUEBLO NUEVO,No,316.3,0,316.3,10,22,0.75,10,2,0,10,31.63,0.24%,20.00%
430758,León,LEON,No,316.25,0,316.25,10,11,0,6,0,0,10,31.63,0.00%,0.00%
411952,Estelí,ESTELI,No,316.21,0,316.21,10,18,0,7,0,0,10,31.62,0.00%,0.00%
